Car Company,Model name,year,fuel,seats,x change
Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,Petrol,5.0,1598
Volvo,Volvo V40 D3 R-Design,2018,Diesel,5.0,1984
Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,Diesel,5.0,1999
Lexus,Lexus ES 300h,2019,Petrol,5.0,2487
Jaguar,Jaguar XF 2.0 Diesel Portfolio,2017,Diesel,5.0,1999
Tata,Tata Safari Storme EX,2015,Diesel,7.0,2179
Volvo,Volvo XC40 D4 Inscription BSIV,2019,Diesel,5.0,1969
Toyota,Toyota Camry 2.5 Hybrid,2016,Petrol,5.0,2494
Maruti,Maruti Wagon R LXI,2013,Petrol,5.0,998
Maruti,Maruti Baleno Alpha 1.3,2018,Diesel,5.0,1248
Honda,Honda Jazz VX,2016,Petrol,5.0,1199
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,7.0,2494
Maruti,Maruti Swift AMT VVT VXI,2019,Petrol,5.0,1197
Toyota,Toyota Etios VX,2017,Petrol,5.0,1496
Maruti,Maruti Swift AMT ZXI,2018,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,Diesel,5.0,1186
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
Honda,Honda Amaze V CVT Petrol BSIV,2019,Petrol,5.0,1199
Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,Petrol,5.0,1598
Volvo,Volvo V40 D3 R-Design,2018,Diesel,5.0,1984
Mitsubishi,Mitsubishi Lancer 2.0 LXd,1999,Diesel,5.0,1998
Maruti,Maruti Swift VDI BSIV,2009,Diesel,,nan
Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,Diesel,5.0,1999
Lexus,Lexus ES 300h,2019,Petrol,5.0,2487
Jaguar,Jaguar XF 2.0 Diesel Portfolio,2017,Diesel,5.0,1999
Tata,Tata Safari Storme EX,2015,Diesel,7.0,2179
Volvo,Volvo XC40 D4 Inscription BSIV,2019,Diesel,5.0,1969
Toyota,Toyota Camry 2.5 Hybrid,2016,Petrol,5.0,2494
Maruti,Maruti Wagon R LXI,2013,Petrol,5.0,998
Maruti,Maruti Baleno Alpha 1.3,2018,Diesel,5.0,1248
Honda,Honda Jazz VX,2016,Petrol,5.0,1199
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,7.0,2494
Maruti,Maruti Swift AMT VVT VXI,2019,Petrol,5.0,1197
Toyota,Toyota Etios VX,2017,Petrol,5.0,1496
Maruti,Maruti Swift AMT ZXI,2018,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,Diesel,5.0,1186
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
Honda,Honda Amaze V CVT Petrol BSIV,2019,Petrol,5.0,1199
Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,Petrol,5.0,1598
Volvo,Volvo V40 D3 R-Design,2018,Diesel,5.0,1984
Ford,Ford Fiesta 1.5 TDCi Titanium,2015,Diesel,5.0,1498
Hyundai,Hyundai Xcent 1.1 CRDi S,2016,Diesel,5.0,1120
Maruti,Maruti Ignis 1.2 Zeta BSIV,2017,Petrol,5.0,1197
Tata,Tata Indica Vista TDI LS,2015,Diesel,5.0,1405
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2008,Diesel,8.0,2494
Maruti,Maruti Alto 800 LXI,2017,Petrol,5.0,796
Maruti,Maruti Ciaz RS ZDi Plus SHVS,2016,Diesel,5.0,1248
Maruti,Maruti Swift Dzire VXI,2016,Petrol,5.0,1197
Tata,Tata Indica Vista Quadrajet 90 VX,2013,Diesel,5.0,1248
Hyundai,Hyundai Creta 1.6 CRDi SX Option,2016,Diesel,5.0,1582
Hyundai,Hyundai Santro Xing GL Plus,2012,Petrol,5.0,1086
Maruti,Maruti 800 DX,1998,Petrol,4.0,796
Ford,Ford Ikon 1.3 Flair,2005,Petrol,5.0,1299
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater,2012,Diesel,7.0,2494
Maruti,Maruti Baleno Sigma 1.2,2019,Petrol,5.0,1197
Tata,Tata Indigo CS LS (TDI) BS-III,2016,Diesel,5.0,1405
Tata,Tata Tigor 2017-2020 XZ Plus,2019,Petrol,5.0,1199
Maruti,Maruti Zen LX - BS III,2006,Petrol,5.0,993
Maruti,Maruti Swift VDI,2013,Diesel,5.0,1248
Honda,Honda City i VTEC CVT SV,2016,Petrol,5.0,1497
Hyundai,Hyundai Grand i10 1.2 Kappa Asta,2017,Petrol,5.0,1197
Mahindra,Mahindra KUV 100 G80 K8 Dual Tone,2018,Petrol,6.0,1198
Renault,Renault Duster 110PS Diesel RxZ,2018,Diesel,5.0,1461
Mahindra,Mahindra Scorpio VLX 2WD ABS AT BSIII,2014,Diesel,8.0,2179
Mahindra,Mahindra XUV500 W8 2WD,2014,Diesel,7.0,2179
Mercedes-Benz,Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,2006,Petrol,5.0,1796
Ford,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2015,Petrol,5.0,1499
Toyota,Toyota Corolla Altis 1.8 J,2010,Petrol,5.0,1798
Ford,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2015,Petrol,5.0,1499
Maruti,Maruti Swift Dzire ZXi,2011,Petrol,5.0,1298
Maruti,Maruti Swift Dzire LDi,2012,Diesel,5.0,1248
Hyundai,Hyundai Santro GLS I - Euro II,2001,Petrol,,nan
Maruti,Maruti Swift Dzire ZDi,2010,Diesel,5.0,1248
Hyundai,Hyundai Santro Xing XS,2007,Petrol,5.0,1086
Audi,Audi A4 1.8 TFSI,2010,Petrol,5.0,1781
Maruti,Maruti SX4 Vxi BSIII,2007,Petrol,5.0,1586
Maruti,Maruti Zen Estilo 1.1 LXI BSIII,2007,Petrol,5.0,1061
Maruti,Maruti Alto 800 LXI,2018,Petrol,5.0,796
Maruti,Maruti Swift Dzire VDI,2015,Diesel,5.0,1248
Hyundai,Hyundai i10 Magna,2012,Petrol,5.0,1197
Hyundai,Hyundai i20 Active 1.2 SX Dual Tone,2016,Petrol,5.0,1197
Maruti,Maruti Eeco 7 Seater Standard BSIV,2011,Petrol,7.0,1196
Toyota,Toyota Glanza G Smart Hybrid,2019,Petrol,5.0,1197
Maruti,Maruti 800 AC,2013,Petrol,4.0,796
Hyundai,Hyundai Grand i10 Asta,2014,Petrol,5.0,1197
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,2012,Diesel,8.0,2494
Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,Diesel,5.0,1999
Lexus,Lexus ES 300h,2019,Petrol,5.0,2487
Jaguar,Jaguar XF 2.0 Diesel Portfolio,2017,Diesel,5.0,1999
Tata,Tata Safari Storme EX,2015,Diesel,7.0,2179
Volvo,Volvo XC40 D4 Inscription BSIV,2019,Diesel,5.0,1969
Toyota,Toyota Camry 2.5 Hybrid,2016,Petrol,5.0,2494
Maruti,Maruti Wagon R LXI,2013,Petrol,5.0,998
Maruti,Maruti Baleno Alpha 1.3,2018,Diesel,5.0,1248
Honda,Honda Jazz VX,2016,Petrol,5.0,1199
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,7.0,2494
Maruti,Maruti Swift AMT VVT VXI,2019,Petrol,5.0,1197
Toyota,Toyota Etios VX,2017,Petrol,5.0,1496
Maruti,Maruti Swift AMT ZXI,2018,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,Diesel,5.0,1186
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
Honda,Honda Amaze V CVT Petrol BSIV,2019,Petrol,5.0,1199
Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,Petrol,5.0,1598
Volvo,Volvo V40 D3 R-Design,2018,Diesel,5.0,1984
Maruti,Maruti Wagon R LX BSIII,2008,Petrol,5.0,1061
Hyundai,Hyundai i10 Era 1.1,2008,Petrol,5.0,1086
Mahindra,Mahindra Scorpio M2DI,2012,Diesel,5.0,2179
Nissan,Nissan Terrano XL 110 PS,2015,Diesel,5.0,1461
Mahindra,Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015,Diesel,9.0,2523
Hyundai,Hyundai Accent CRDi,2006,Diesel,5.0,1493
Honda,Honda City i VTEC V,2017,Petrol,5.0,1497
Maruti,Maruti Swift Dzire LDI,2018,Diesel,5.0,1248
Maruti,Maruti Ertiga ZDI,2014,Diesel,7.0,1248
Hyundai,Hyundai Verna 1.4 CRDi,2016,Diesel,5.0,1396
Ford,Ford Figo 1.5D Base MT,2017,Diesel,5.0,1498
Maruti,Maruti Swift Vdi BSIII,2011,Diesel,5.0,1248
Ford,Ford Figo Diesel Titanium,2011,Diesel,5.0,1399
Tata,Tata Sumo MKII Turbo 2.0 LX,2010,Diesel,9.0,1948
Mahindra,Mahindra TUV 300 mHAWK100 T8,2017,Diesel,7.0,1493
Chevrolet,Chevrolet Beat Diesel LT Option,2011,Diesel,5.0,936
Toyota,Toyota Corolla Altis JS MT,2015,Petrol,5.0,1798
Jaguar,Jaguar XF 2.2 Litre Luxury,2013,Diesel,5.0,2179
Volkswagen,Volkswagen Ameo 1.5 TDI Comfortline AT,2017,Diesel,5.0,1498
Honda,Honda City 1.5 GXI,2004,Petrol,5.0,1493
Hyundai,Hyundai Santro GS zipPlus,2001,Petrol,,nan
Maruti,Maruti Wagon R LXI,2005,Petrol,5.0,998
Honda,Honda City Corporate Edition,2012,Petrol,5.0,1497
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz AT,2017,Petrol,5.0,1197
Maruti,Maruti Celerio ZXI Optional,2018,Petrol,5.0,998
Toyota,Toyota Fortuner 2.8 4WD AT BSIV,2016,Diesel,7.0,2755
Maruti,Maruti Ritz VDi,2010,Diesel,5.0,1248
Hyundai,Hyundai Santro LE,2002,Petrol,,nan
Maruti,Maruti Swift Dzire AMT ZXI Plus,2019,Petrol,5.0,1197
Maruti,Maruti Gypsy King ST BSIII,2010,Petrol,8.0,1298
Mahindra,Mahindra Scorpio VLS 2.2 mHawk,2008,Diesel,7.0,2179
Toyota,Toyota Etios VD,2015,Diesel,5.0,1364
Hyundai,Hyundai EON Era Plus,2012,Petrol,5.0,814
Opel,Opel Astra 1.6,1998,Petrol,5.0,1598
Skoda,Skoda Octavia Classic 1.9 TDI MT,2006,Diesel,5.0,1896
Tata,Tata Indigo LS,2005,Diesel,5.0,1405
Mercedes-Benz,Mercedes-Benz M-Class ML 250 CDI,2015,Diesel,5.0,2143
Tata,Tata Sumo Gold EX,2018,Diesel,7.0,2956
Mercedes-Benz,Mercedes-Benz GLA Class 200 CDI,2016,Diesel,5.0,2143
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2015,Diesel,5.0,1498
Maruti,Maruti Swift VDI Windsong Limited edition,2015,Diesel,5.0,1248
Skoda,Skoda Octavia Elegance 1.8 TSI AT,2017,Petrol,5.0,1798
Hyundai,Hyundai Grand i10 CRDi Asta Option,2014,Diesel,5.0,1120
Hyundai,Hyundai i20 Sportz 1.4 CRDi,2013,Diesel,5.0,1396
Volkswagen,Volkswagen Vento 1.5 TDI Highline BSIV,2019,Diesel,5.0,1498
Hyundai,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,2016,Diesel,5.0,1995
Renault,Renault KWID AMT RXL,2018,Petrol,5.0,999
Renault,Renault KWID 1.0 RXT Optional,2018,Petrol,5.0,999
Maruti,Maruti Wagon R VXI Opt 1.2,2016,Petrol,5.0,1197
Tata,Tata Nano XTA,2018,Petrol,4.0,624
Hyundai,Hyundai Verna 1.6 SX,2014,Diesel,5.0,1582
BMW,BMW 3 Series 320d Luxury Line,2010,Diesel,5.0,1995
Volkswagen,Volkswagen Passat 2.0 TDI AT Highline,2012,Diesel,5.0,1968
Maruti,Maruti Wagon R VXI 1.2,2015,Petrol,5.0,1197
Mercedes-Benz,Mercedes-Benz E-Class E 220 CDI Avantgarde,2011,Diesel,5.0,2148
Ford,Ford Figo Titanium Diesel,2013,Diesel,5.0,1499
Isuzu,Isuzu MUX 2WD,2019,Diesel,7.0,2999
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,Diesel,5.0,1498
Tata,Tata Nexon 1.5 Revotorq XZA Plus,2019,Diesel,5.0,1497
Tata,Tata Hexa XE,2017,Diesel,7.0,2179
Jeep,Jeep Compass 2.0 Limited Option 4X4,2017,Diesel,5.0,1956
Volkswagen,Volkswagen Polo 1.0 TSI Highline Plus,2020,Petrol,5.0,999
Maruti,Maruti Swift Dzire VXI,2014,Petrol,5.0,1197
Maruti,Maruti Alto LXi,2010,Petrol,5.0,796
Ford,Ford Figo 1.2P Titanium Opt MT,2016,Petrol,5.0,1196
Maruti,Maruti Alto LXi,2011,Petrol,5.0,796
Skoda,Skoda Rapid 1.6 TDI Elegance,2012,Diesel,5.0,1598
Skoda,Skoda Rapid 1.5 TDI Elegance Black Package,2015,Diesel,5.0,1498
Tata,Tata Safari DICOR 2.2 LX 4x2,2012,Diesel,7.0,2179
Mahindra,Mahindra Scorpio LX BSIV,2011,Diesel,9.0,2179
Maruti,Maruti Vitara Brezza ZDi,2016,Diesel,5.0,1248
Maruti,Maruti Celerio X VXI Option BSIV,2017,Petrol,5.0,998
Hyundai,Hyundai i20 2015-2017 Sportz 1.2,2017,Petrol,5.0,1197
Hyundai,Hyundai Santro Xing GLS,2008,Petrol,5.0,1086
Mahindra,Mahindra Scorpio VLX 2WD BSIV,2011,Diesel,8.0,2179
Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,Diesel,5.0,1999
Lexus,Lexus ES 300h,2019,Petrol,5.0,2487
Jaguar,Jaguar XF 2.0 Diesel Portfolio,2017,Diesel,5.0,1999
Tata,Tata Safari Storme EX,2015,Diesel,7.0,2179
Volvo,Volvo XC40 D4 Inscription BSIV,2019,Diesel,5.0,1969
Toyota,Toyota Camry 2.5 Hybrid,2016,Petrol,5.0,2494
Maruti,Maruti Wagon R LXI,2013,Petrol,5.0,998
Maruti,Maruti Baleno Alpha 1.3,2018,Diesel,5.0,1248
Honda,Honda Jazz VX,2016,Petrol,5.0,1199
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,7.0,2494
Maruti,Maruti Swift AMT VVT VXI,2019,Petrol,5.0,1197
Toyota,Toyota Etios VX,2017,Petrol,5.0,1496
Maruti,Maruti Swift AMT ZXI,2018,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,Diesel,5.0,1186
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
Honda,Honda Amaze V CVT Petrol BSIV,2019,Petrol,5.0,1199
Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,Petrol,5.0,1598
Volvo,Volvo V40 D3 R-Design,2018,Diesel,5.0,1984
Toyota,Toyota Etios V,2011,Petrol,,nan
Toyota,Toyota Etios V,2011,Petrol,,nan
Maruti,Maruti Wagon R LXI BS IV,2014,Petrol,5.0,998
Chevrolet,Chevrolet Sail Hatchback Diesel,2013,Diesel,5.0,1248
Maruti,Maruti Alto 800 VXI,2015,Petrol,5.0,796
Tata,Tata Indigo eCS VX BSIV,2013,Diesel,5.0,1396
Tata,Tata Manza ELAN Quadrajet BS III,2011,Diesel,5.0,1248
Tata,Tata Indica GLS BS IV,2007,Petrol,5.0,1193
Maruti,Maruti Swift VDI BSIV,2006,Diesel,,nan
Hyundai,Hyundai Santro Xing XL,2006,Petrol,,nan
Maruti,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,Diesel,5.0,1248
Hyundai,Hyundai i20 1.4 Magna AT,2018,Petrol,5.0,1368
Maruti,Maruti Alto 800 VXI,2018,Petrol,5.0,796
Maruti,Maruti Ertiga SHVS ZDI Plus,2017,Diesel,7.0,1248
Maruti,Maruti Swift ZDi,2013,Diesel,5.0,1248
Maruti,Maruti Ertiga VXI,2015,Petrol,7.0,1373
Mahindra,Mahindra Bolero 2011-2019 ZLX,2015,Diesel,7.0,2523
Maruti,Maruti Wagon R LXI BSIII,2012,Petrol,5.0,998
Maruti,Maruti Swift Dzire VDI,2013,Diesel,5.0,1248
Mahindra,Mahindra Scorpio EX,2014,Diesel,8.0,2523
Mahindra,Mahindra Scorpio 2009-2014 EX 2WD 9S,2014,Diesel,9.0,2523
Tata,Tata Sumo GX 7 Str BSII,2006,Diesel,7.0,1948
Renault,Renault Duster 110PS Diesel RxL,2014,Diesel,5.0,1461
Maruti,Maruti Swift 1.3 LXI,2007,Petrol,,nan
Maruti,Maruti Alto LXi,2009,Petrol,5.0,796
Tata,Tata Indigo CS eGLS BS IV,2013,Petrol,5.0,1193
Hyundai,Hyundai Grand i10 Sportz,2014,Petrol,5.0,1197
Datsun,Datsun GO A Option Petrol,2019,Petrol,5.0,1198
Hyundai,Hyundai Santro Sportz AMT BSIV,2018,Petrol,5.0,1086
Ford,Ford EcoSport 1.5 Diesel Titanium BSIV,2018,Diesel,5.0,1498
Mahindra,Mahindra Bolero Power Plus SLE,2017,Diesel,7.0,1493
Mahindra,Mahindra Bolero 2011-2019 ZLX,2013,Diesel,7.0,2523
Maruti,Maruti Swift Dzire VDI,2018,Diesel,5.0,1248
Hyundai,Hyundai i20 Sportz 1.4 CRDi,2015,Diesel,5.0,1396
Ford,Ford Figo 1.5P Titanium AT,2016,Petrol,5.0,1499
Maruti,Maruti SX4 Vxi BSIV,2011,Petrol,5.0,1586
Ford,Ford EcoSport 1.5 Diesel Trend Plus BSIV,2017,Diesel,5.0,1498
Maruti,Maruti Baleno Delta 1.2,2018,Petrol,5.0,1197
Hyundai,Hyundai i20 1.4 Asta,2018,Diesel,5.0,1396
Maruti,Maruti Wagon R VXI BS IV,2013,Petrol,5.0,998
Maruti,Maruti Ciaz 1.4 Alpha,2017,Petrol,5.0,1373
Chevrolet,Chevrolet Spark 1.0 LT,2012,Petrol,5.0,995
Maruti,Maruti Alto K10 2010-2014 VXI,2011,Petrol,5.0,998
Maruti,Maruti Celerio ZXI,2015,Petrol,5.0,998
Mahindra,Mahindra Thar CRDe,2018,Diesel,6.0,2498
Mahindra,Mahindra Scorpio 1.99 S4,2015,Diesel,7.0,1997
Hyundai,Hyundai EON Era Plus,2015,Petrol,5.0,814
Tata,Tata Manza Aqua Safire,2011,Petrol,5.0,1368
Fiat,Fiat Punto 1.2 Active,2009,Petrol,5.0,1172
Maruti,Maruti Swift VXI Optional,2016,Petrol,5.0,1197
Renault,Renault Duster 85PS Diesel STD,2017,Diesel,5.0,1461
Renault,Renault Duster 85PS Diesel RxL Optional,2013,Diesel,5.0,1461
Maruti,Maruti Celerio X ZXI BSIV,2019,Petrol,5.0,998
Maruti,Maruti Celerio X ZXI BSIV,2019,Petrol,5.0,998
Tata,Tata Indigo LX,2007,Diesel,5.0,1405
Tata,Tata Bolt Quadrajet XM,2017,Diesel,5.0,1248
Hyundai,Hyundai Xcent 1.1 CRDi SX Option,2015,Diesel,5.0,1120
Tata,Tata Zest Quadrajet 1.3 Anniversary Edition,2015,Diesel,5.0,1248
Hyundai,Hyundai Accent DLS,2003,Diesel,5.0,1493
Toyota,Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,2015,Diesel,7.0,2494
Maruti,Maruti Wagon R VXI Optional,2015,Petrol,5.0,998
Volkswagen,Volkswagen Polo Petrol Comfortline 1.2L,2012,Petrol,5.0,1198
Maruti,Maruti Swift VDI,2011,Diesel,5.0,1248
Maruti,Maruti Esteem DI,2003,Diesel,5.0,1527
Tata,Tata Sumo CX,2012,Diesel,7.0,2956
Ford,Ford EcoSport 1.5 Diesel Titanium BSIV,2019,Diesel,5.0,1498
Honda,Honda City i-VTEC CVT ZX,2019,Petrol,5.0,1497
Hyundai,Hyundai Verna 1.6 SX CRDi (O),2014,Diesel,5.0,1582
Ford,Ford Figo Diesel LXI,2011,Diesel,5.0,1399
Toyota,Toyota Innova 2.5 G4 Diesel 7-seater,2011,Diesel,7.0,2494
Hyundai,Hyundai i10 Era,2007,Petrol,5.0,1086
Toyota,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,Diesel,8.0,2494
Honda,Honda Jazz 1.2 VX i VTEC,2018,Petrol,5.0,1199
Maruti,Maruti Swift Dzire VDI,2014,Diesel,5.0,1248
Renault,Renault Lodgy Stepway 110PS RXZ 7S,2015,Diesel,7.0,1461
Maruti,Maruti Swift Dzire VXI,2013,Petrol,5.0,1197
Renault,Renault KWID RXT Optional,2019,Petrol,5.0,799
Chevrolet,Chevrolet Beat Diesel,2012,Diesel,5.0,936
Toyota,Toyota Innova Crysta 2.4 GX MT 8S BSIV,2016,Diesel,8.0,2393
Maruti,Maruti Swift VDI BSIV,2014,Diesel,5.0,1248
Maruti,Maruti Swift Dzire VDi,2010,Diesel,5.0,1248
Maruti,Maruti A-Star Lxi,2010,Petrol,5.0,998
Hyundai,Hyundai Accent GLE,2005,Petrol,5.0,1495
Maruti,Maruti Ritz VDi,2013,Diesel,5.0,1248
Maruti,Maruti Swift VXi BSIV,2006,Petrol,5.0,1197
Honda,Honda Amaze E Option i-DTEC,2017,Diesel,5.0,1498
Ford,Ford Fiesta EXi 1.4 TDCi Ltd,2011,Diesel,5.0,1399
Maruti,Maruti Swift Dzire AMT ZDI,2016,Diesel,5.0,1248
Maruti,Maruti Swift Dzire VDI,2013,Diesel,5.0,1248
Hyundai,Hyundai i20 Asta Option 1.4 CRDi,2016,Diesel,5.0,1396
Maruti,Maruti Ertiga VDI,2015,Diesel,7.0,1248
Hyundai,Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2015,Diesel,5.0,1582
Volkswagen,Volkswagen Jetta 2.0L TDI Highline AT,2016,Diesel,5.0,1968
Volkswagen,Volkswagen Vento 1.5 TDI Highline AT,2016,Diesel,5.0,1498
Mercedes-Benz,Mercedes-Benz M-Class ML 350 4Matic,2011,Diesel,5.0,2987
Toyota,Toyota Yaris V CVT BSIV,2018,Petrol,5.0,1496
Hyundai,Hyundai EON D Lite,2012,Petrol,5.0,814
Maruti,Maruti Swift DDiS VDI,2017,Diesel,5.0,1248
Maruti,Maruti Ritz VXi,2014,Petrol,5.0,1197
Maruti,Maruti Alto 800 LXI,2016,Petrol,5.0,796
Fiat,Fiat Linea 1.3 Multijet Emotion,2015,Diesel,5.0,1248
Volkswagen,Volkswagen Polo 2015-2019 1.0 MPI Highline Plus,2018,Petrol,5.0,999
Maruti,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2015,Diesel,5.0,1248
Toyota,Toyota Etios GD,2014,Diesel,5.0,1364
Hyundai,Hyundai i20 Magna,2010,Petrol,5.0,1197
Hyundai,Hyundai i20 2015-2017 Magna 1.2,2016,Petrol,5.0,1197
Nissan,Nissan Terrano XV D Premium AMT,2017,Diesel,5.0,1461
Maruti,Maruti Alto K10 VXI,2015,Petrol,5.0,998
Honda,Honda City 1.5 S Inspire,2010,Petrol,5.0,1497
Maruti,Maruti Omni LPG STD BSIV,1999,LPG,,nan
Maruti,Maruti Vitara Brezza ZDi,2019,Diesel,5.0,1248
Fiat,Fiat Grande Punto Sport 90BHP,2012,Diesel,5.0,1248
Hyundai,Hyundai i10 Magna LPG,2012,LPG,5.0,1086
Maruti,Maruti Ciaz VDI SHVS,2016,Diesel,5.0,1248
Maruti,Maruti Vitara Brezza ZDi,2017,Diesel,5.0,1248
Maruti,Maruti Alto 800 LXI,2016,Petrol,5.0,796
Maruti,Maruti Ertiga ZDI,2014,Diesel,7.0,1248
Hyundai,Hyundai Santro Xing GLS,2012,Petrol,5.0,1086
Hyundai,Hyundai Santro Xing GLS,2012,Petrol,5.0,1086
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2018,Petrol,5.0,1197
Tata,Tata Indigo CS eLX BS IV,2011,Diesel,5.0,1396
Maruti,Maruti SX4 Vxi BSIV,2012,Petrol,5.0,1586
Maruti,Maruti Swift AMT VXI,2019,Petrol,5.0,1197
Tata,Tata Nano XE,2015,Petrol,4.0,624
Hyundai,Hyundai EON Magna Plus,2016,Petrol,5.0,814
Tata,Tata Zest Revotron 1.2T XM,2015,Petrol,5.0,1193
Mahindra,Mahindra KUV 100 mFALCON G80 K8 5str,2016,Petrol,5.0,1198
Maruti,Maruti Swift VXI BSIV,2016,Petrol,5.0,1197
Honda,Honda City i-DTEC V,2019,Diesel,5.0,1498
Ford,Ford Figo 1.5D Trend MT,2015,Diesel,5.0,1498
Maruti,Maruti Esteem Vxi - BSIII,2005,Petrol,5.0,1298
Honda,Honda City i DTEC SV,2014,Diesel,5.0,1498
Toyota,Toyota Platinum Etios 1.4 GXD,2018,Diesel,5.0,1364
Toyota,Toyota Innova 2.5 VX 7 STR,2012,Diesel,7.0,2494
Maruti,Maruti Alto K10 VXI,2017,Petrol,5.0,998
Maruti,Maruti 800 Std,2012,Petrol,4.0,796
Hyundai,Hyundai i10 Sportz 1.1L,2016,Petrol,5.0,1086
Toyota,Toyota Innova 2.5 V Diesel 8-seater,2006,Diesel,8.0,2494
Toyota,Toyota Etios GD,2012,Diesel,,nan
Tata,Tata New Safari DICOR 2.2 EX 4x2,2009,Diesel,7.0,2179
Maruti,Maruti Ertiga SHVS VDI,2016,Diesel,7.0,1248
Mahindra,Mahindra Verito 1.5 D4 BSIV,2018,Diesel,5.0,1461
Tata,Tata Winger Deluxe - Flat Roof (Non-AC),2010,Diesel,14.0,1948
Honda,Honda WR-V i-DTEC S,2017,Diesel,5.0,1498
Hyundai,Hyundai Grand i10 CRDi Magna,2016,Diesel,5.0,1120
Tata,Tata Zest Quadrajet 1.3 75PS XM,2016,Diesel,5.0,1248
Skoda,Skoda Rapid 1.5 TDI Ambition,2015,Diesel,5.0,1498
Toyota,Toyota Innova 2.5 G4 Diesel 8-seater,2011,Diesel,8.0,2494
Honda,Honda WR-V i-DTEC S,2017,Diesel,5.0,1498
Tata,Tata New Safari DICOR 2.2 EX 4x2,2015,Diesel,7.0,2179
Tata,Tata Indica V2 eLS,2014,Diesel,5.0,1396
Maruti,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,Diesel,5.0,1248
Maruti,Maruti Ertiga VDI,2015,Diesel,7.0,1248
Honda,Honda Amaze S i-DTEC,2017,Diesel,5.0,1498
Maruti,Maruti Wagon R VXI,2002,Petrol,5.0,998
Mahindra,Mahindra TUV 300 mHAWK100 T8,2017,Diesel,7.0,1493
Toyota,Toyota Innova Crysta 2.4 ZX MT BSIV,2017,Diesel,7.0,2393
Maruti,Maruti Swift Dzire VDI,2015,Diesel,5.0,1248
Maruti,Maruti Ritz VDi,2012,Diesel,5.0,1248
Chevrolet,Chevrolet Captiva 2.2 LT,2013,Diesel,7.0,2231
Honda,Honda Jazz 1.5 S i DTEC,2017,Diesel,5.0,1498
Maruti,Maruti Swift Dzire VDI,2015,Diesel,5.0,1248
Maruti,Maruti Celerio ZXI,2015,Petrol,5.0,998
Hyundai,Hyundai Verna 1.6 SX,2014,Diesel,5.0,1582
Maruti,Maruti Ertiga LXI,2015,Petrol,7.0,1373
Hyundai,Hyundai Creta 1.4 CRDi S,2016,Diesel,5.0,1396
Honda,Honda City i VTEC V,2015,Petrol,5.0,1497
Maruti,Maruti Ritz VDi,2011,Diesel,5.0,1248
Skoda,Skoda Fabia Scout 1.2 TDI,2012,Diesel,5.0,1199
